PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LD_TYPE|LOT_SIZE|ACRE
LD|70867376|TEAM0235|M95283|ACT|150000|Lot C|Oasis Drive||867||01007|U|8|11/8/2009 10:29:00 AM|255|A|40040|0.91
LD|70867495|FR000674|NB1609|ACT|475000|80|Cranberry Hwy||102|SAG|02532|U|4|1/18/2012 12:19:00 PM|15|C|55321|1.27
LD|70870932|K0001087|H95151|ACT|149900|Lot 1|Millham||405||01752|U|3|4/27/2009 8:09:00 AM|7|A|43842|1
LD|70871738|A9500738|A95340|ACT|420000|0|Russells Mills Road||157|SDA|02748|U|3|2/4/2009 10:06:00 AM|7|A|241582|5.54
LD|70872520|BB982902|BB9987|ACT|189900|Parcel 2|Base Lodge Lane||164||02777|U|2|11/15/2010 12:08:00 PM|3|A|71230|1.63
LD|70872657|BB953815|NB4126|ACT|35000|0|broadway||352||01830|U|3|4/17/2010 11:59:00 AM|7|A|308404|7.08
LD|70873140|G9500124|D44901|ACT|13000|0|Lost Lake Drive||459||01450|U|2|2/13/2009 10:04:00 AM|3|A|8000|0.18
LD|70873314|M0000193|M05901|ACT|135000|0|parker||839|849|01101|U|1|2/11/2009 11:17:00 AM|1|C|20171|0.46
LD|70874647|H3427008|H95001|ACT|595000|Lots 1-23|Cummings Rd||466||01475|N|1|2/12/2009 3:28:00 PM|1|A|2178000|50
LD|70875522|H8784837|K95521|ACT|139900|Lot 3|Bigelow Rd||412||01541|U|1|2/13/2009 8:31:00 AM|1|A|153767|3.53
LD|70877047|FR000264|FR0212|ACT|209000|0|Archers Way||154||02743|U|1|2/17/2009 4:13:00 PM|1|A|60510|1.38
LD|70878002|BB980455|BB2435|ACT|950000|29|Fox Meadow Drive||32||02090|N|5|3/22/2011 5:07:00 PM|31|A|74736|1.71
LD|70878005|BB980455|BB2435|ACT|925000|12|Fox Meadow Drive||32||02090|N|5|3/22/2011 5:06:00 PM|31|A|57308|1.31
LD|70878758|K0002860|K01272|ACT|59900|Lot 3|Lincoln Street||438||01504|U|1|2/21/2009 5:26:00 PM|1|A|61282|1.4
LD|70878762|K0002860|K01272|ACT|74900|Lot 2|Lincoln Street||438||01504|U|1|2/21/2009 5:26:00 PM|1|A|106784|2.45
LD|70878765|K0002860|K01272|ACT|74900|Lot 1|Lincoln Street||438||01504|U|1|2/21/2009 5:26:00 PM|1|A|199560|4.58
LD|70879479|M0001497|M95337|ACT|62500|Parcel C|Washington Road||855||01095|U|1|2/24/2009 9:41:00 AM|1|A|43590|1
LD|70879481|M0001497|M95337|ACT|62500|Parcel D|Washington Road||855||01095|U|1|2/24/2009 9:42:00 AM|1|A|43590|1
LD|70879574|M0000141|M95125|ACT|199900|Lot 0|Reynolds||856||01056|U|1|2/24/2009 11:41:00 AM|1|B|946000|21.71
LD|70880274|A8000440|A95287|ACT|359900|22|FOREST STREET||203||02061|N|3|2/25/2009 3:16:00 PM|7|A|141570|3.25
LD|70886442|BB923717|BB9039|ACT|199000|0|Silverbrook Rd||575||01255|U|5|3/11/2009 1:15:00 PM|31|A|1213582|27.86
LD|70891118|F00330EM|F33001|ACT|1000000|0|HILLDALE AVE||352||01832|U|1|3/24/2009 9:15:00 AM|1|A|2578752|59.2
LD|70892383|FR700017|BB9987|ACT|209900|9 F|Keene Rd.||154||02743|N|3|3/16/2011 11:22:00 AM|7|A|138724|3.18
LD|70892411|FR700017|BB9987|ACT|295000|9 G|Keene Rd.||154||02743|N|6|3/16/2011 11:23:00 AM|63|A|246305|5.65
LD|70894343|M0000576|AC0644|ACT|29900|Lot O G24|Mountain Street||538||01070|U|4|4/8/2009 2:38:00 PM|15|A|261796|6.01
LD|70895213|M0000576|AC0644|ACT|29000|Lot OM25|Mountain Street||538||01070|U|4|4/8/2009 2:37:00 PM|15|A|236531|5.43
LD|70895625|M8000180|AC0643|ACT|149900|Lot 4|Glendale Road||855||01095|U|3|5/12/2009 12:09:00 PM|7|A|337000|7.73
LD|70896515|BB901208|BB2570|ACT|199900|Lot A|Brook Rd||28||02186|U|3|4/1/2009 2:34:00 PM|7|A|15367|0.35
LD|70896576|BB302123|BB8030|ACT|294900|15|Comstock Way||31||02071|U|2|7/21/2009 6:40:00 PM|3|A|41355|0.94
LD|70897675|K8000334|K95398|ACT|69000|0|Auburn St||420||01524|U|5|4/4/2009 10:28:00 AM|31|A|64490|1.48
LD|70898021|B0449788|B11101|ACT|119000|Lot 9|Essex St.||311||01906|U|2|3/26/2011 4:55:00 PM|3|A|8712|0.2
LD|70899059|A0000308|A01801|ACT|250000|747|Federal Furnace Road||213|WPL|02360|N|1|4/6/2009 4:07:00 PM|1|A|120617|2.76
LD|70899084|A0000308|A01801|ACT|195000|94|Nicks Rock Road||213||02360|U|1|4/6/2009 4:08:00 PM|1|A|30041|0.68
LD|70899445|E8000149|M80029|ACT|79900|Lot 1|Pratt Corner Road||502||01072|N|2|4/7/2009 11:17:00 AM|3|A|89734|2.06
LD|70900795|H9500149|AC1949|ACT|139900|284|Main St||404||01510|U|3|4/9/2009 4:22:00 PM|7|A|40643|0.93
LD|70901211|H3568737|H95149|ACT|169500|420|Lancaster Ave.||456||01462|U|3|4/10/2009 3:25:00 PM|7|A|353707|8.11
LD|70903091|BB301797|BB0125|ACT|149900|Lot 1|Belcher Road||25||02035|U|1|4/15/2009 5:44:00 PM|1|A|42664|0.97
LD|70903095|BB301797|BB0125|ACT|179900|lot 2|Belcher Road||25||02035|U|1|4/15/2009 6:08:00 PM|1|A|76052|1.74
LD|70903100|BB301797|BB0125|ACT|159900|Lot 3|Belcher Road||25||02035|U|1|4/15/2009 6:12:00 PM|1|A|65211|1.49
LD|70904401|NB114926|AC0361|ACT|590000|2+6|Carver Street||401|BMH|01604|N|10|2/8/2011 12:21:00 AM|1023|C|15000|0.34
LD|70905647|BB922701|BB6030|ACT|148800|0|Stebbins Rd L:||574||01253|U|10|9/28/2010 9:35:00 AM|1023|A|740956|17.01
LD|70907012|A0000654|A41350|ACT|675000|22|Huntley Lane||213||02360|U|1|4/22/2009 1:45:00 PM|1|A|198500|4.55
LD|70907722|D0000248|D02001|ACT|425000|0|Capodilupo Lane||374||01821|U|1|4/23/2009 2:17:00 PM|1|A|371131|8.52
LD|70908355|M0000576|AC0644|ACT|44000|O D|Campbell Road||833||01011|U|1|4/28/2009 8:49:00 PM|1|A|267023|6.13
LD|70911344|A8001894|A95280|ACT|129000|50|Indian Spring Rd||101||02668|U|2|7/1/2009 2:36:00 PM|3|A|84942|1.95
LD|70912482|FR000514|FR0151|ACT|79900|0|Wilson Street||156|NNW|02746|N|4|5/2/2009 6:31:00 PM|15|A|8461|0.19
LD|70916615|E00000DM|E36401|ACT|15000|0|Mountain Road||508||01354|U|1|5/11/2009 4:17:00 PM|1|B|457380|10.5
LD|70916619|J0000997|J61900|ACT|35000|569|South Bridge Street||858||01040|U|2|5/12/2009 10:48:00 AM|3|A|4697|0.1
LD|70916648|M8000180|AC0643|ACT|165000|Lot 2|Glendale Road||855||01095|U|3|5/12/2009 12:04:00 PM|7|A|527076|12.1
LD|70916654|M8000180|AC0643|ACT|149900|Lot 3|Glendale Road||855||01095|U|3|5/12/2009 12:09:00 PM|7|A|334300|7.67
LD|70916658|E00000DM|E36401|ACT|25000|0|Barney Hale Road||508||01354|U|1|5/11/2009 4:48:00 PM|1|B|598950|13.75
LD|70917145|H1500363|D62801|ACT|160000|22|Old Meeting House Rd||461||01469|U|4|5/14/2009 1:44:00 PM|15|A|448668|10.3
LD|70917374|BB953815|NB4126|ACT|279900|15|Reservation Terrace||344||01950|U|2|5/12/2009 5:02:00 PM|3|A|4900|0.11
LD|70919853|FR000005|FR0016|ACT|140000|Lot 2|Bergeron Lane||160||02790|N|2|7/12/2010 12:13:00 AM|3|A|85400|1.96
LD|70919868|FR000005|FR0016|ACT|160000|Lot 3|Bergeron Lane||160||02790|N|1|5/19/2009 10:13:00 PM|1|A|84746|1.94
LD|70920061|K9502145|K95551|ACT|68500|Lot 1|Jennison Road||504||01379|U|3|5/17/2009 9:49:00 PM|7|A|217974|5
LD|70920066|NB900032|NB2905|ACT|319000|75|Burlingame Road||2017||02917|U|10|5/17/2009 10:53:00 PM|1023|A|403000|9.25
LD|70922175|BB980021|BB2355|ACT|895000|0|hixon||33||02019|N|1|5/25/2009 8:54:00 AM|1|C|1437480|33
LD|70922733|A8002016|AC0314|ACT|399000|04|Mallard Way||107|NFA|02556|U|4|3/19/2012 1:17:00 PM|15|A|76666|1.76
LD|70923882|H8000368|E31301|ACT|42900|0|Locke Hill Road||504||01379|N|3|5/29/2009 2:27:00 PM|7|A|132422|3.04
LD|70923888|H8000368|E31301|ACT|42900|0|Locke Hill Road||504||01379|N|3|5/29/2009 2:28:00 PM|7|A|309711|7.11
LD|70923889|H8000368|E31301|ACT|42900|0|Locke Hill Road||504||01379|N|3|5/29/2009 2:29:00 PM|7|A|261795|6.01
LD|70924757|BB980021|BB2355|ACT|249900|1 lot 1|milford street||442||01568|N|1|6/2/2009 10:29:00 AM|1|C|130680|3
LD|70924761|BB980021|BB2355|ACT|399900|3 lot 3|milford street||442||01568|N|1|6/2/2009 10:30:00 AM|1|C|370260|8.5
LD|70924762|BB980021|BB2355|ACT|249900|2|Lot 2 Milford Street||442||01568|N|1|6/2/2009 10:10:00 AM|1|C|239580|5.5
LD|70924954|A9500511|A98026|ACT|49900|15|Cardinal Ave.||117|EWA|02538|N|4|5/28/2009 10:37:00 AM|15|A|7320|0.16
LD|70925300|M9500469|M95249|ACT|22500|257|Hawk Street||563||01235|N|3|5/28/2009 3:42:00 PM|7|A|6098|0.14
LD|70926244|BB901119|BB2332|ACT|54000|000|Bridge St.||185||02303|U|2|5/30/2009 1:05:00 PM|3|A|61507|1.41
LD|70927776|FR000357|FR0145|ACT|180000|0|Alley Road (Lot A)||152||02770|N|3|6/2/2009 4:13:00 PM|7|A|117612|2.7
LD|70927812|FR000357|FR0145|ACT|187000|0|Alley Road (Lot B)||152||02770|N|3|6/2/2009 4:37:00 PM|7|A|117612|2.7
LD|70929129|M9500176|M95184|ACT|20000|56 ns|Talley Ho Drive||839||01119|N|1|6/11/2009 2:42:00 PM|1|A|0|0
LD|70930210|A0000435|A98039|ACT|350000|75|Lambert Avenue||192||02072|N|1|6/9/2009 9:20:00 PM|1|C|79832|1.83
LD|70933141|K0003303|K01549|ACT|100000|Lot 23|Olde Carriage Lane||433||01516|U|1|6/28/2009 12:45:00 PM|1|A|90010|2.06
LD|70933146|K0003303|K01549|ACT|100000|Lot 25|Olde Carriage Lane||433||01516|U|2|6/28/2009 12:49:00 PM|3|A|185992|4.26
LD|70934123|E0000PMG|E21201|ACT|225000|Lot 1|Westhampton Rd||530||01062|N|8|3/15/2010 3:42:00 PM|255|A|179467|4.12
LD|70934124|E0000PMG|E21201|ACT|225000|Lot 2|Westhampton Rd||530||01062|N|8|3/15/2010 3:43:00 PM|255|A|166834|3.83
LD|70934311|BB600118|BB0285|ACT|599000|35|Homeward Lane||68||02760|N|3|6/15/2009 3:01:00 PM|7|A|784080|18
LD|70935979|A0000583|A47201|ACT|235000|114|Hedges Pond Rd||213|CDV|02360|N|1|8/2/2009 8:11:00 PM|1|C|20299|0.46
LD|70936090|E0000RSC|E31301|ACT|65000|Lot 1|Hoe Shop Road||508||01354|N|2|6/19/2009 11:30:00 AM|3|A|93218|2.13
LD|70936091|E0000RSC|E31301|ACT|65000|Lot 2|Hoe Shop Road||508||01354|N|1|6/18/2009 3:17:00 PM|1|A|112384|2.57
LD|70936363|BB903063|NB4646|EXT|575000|103|Guild Rd||46||01701|N|1|6/19/2009 8:57:00 AM|1|C|484823|11.13
LD|70936624|BB953815|NB4126|ACT|1000000|434|Asbury St||324||01982|N|3|6/19/2009 6:58:00 PM|7|A|341510|7.84
LD|70937196|BB805141|AC1998|ACT|499000|0|Taylor Terrace||313||01940|N|5|6/22/2009 7:50:00 AM|31|A|30008|0.68
LD|70938018|BB922236|BB3068|ACT|5000000|0|Turnpike Street||362||01845|N|1|6/24/2009 11:12:00 AM|1|C|436906|10.03
LD|70940398|C8002906|C99977|ACT|119900|Lot 7|Williams Avenue||311||01906|N|0|6/29/2009 9:19:00 AM|0|A|8400|0.19
LD|70940671|BB802540|BB4519|ACT|235000|Lot 11|Gibbons Lane||38||02093|N|1|11/12/2010 7:49:00 AM|1|A|30000|0.68
LD|70941006|G0001239|G25600|ACT|340000|Lot 2B|Middleton Rd.||361||01921|N|5|8/20/2009 11:37:00 AM|31|A|87246|2
LD|70941644|C0002019|C95187|ACT|185000|1-A|Spaulding Rd||354||01833|N|1|7/6/2009 12:29:00 PM|1|A|117176|2.69
LD|70941713|C0002019|C95187|ACT|155000|1-B|Spaulding Rd||354||01833|N|1|7/6/2009 12:32:00 PM|1|A|96268|2.21
LD|70942134|A0000991|A01801|ACT|144200|101|Bettencourt Road||213||02360|U|10|3/24/2012 7:31:00 AM|1023|A|16988|0.39
LD|70942296|BB810367|BB5884|ACT|59900|0|North Road||1192||03581|U|1|7/2/2009 2:56:00 PM|1|A|359805|8.26
LD|70942498|K8000137|K95595|ACT|169000|3-5|Buckley Blvd||857||01020|Y|12|8/24/2009 1:56:00 PM|4095|A|86248|1.97
LD|70942810|FR000270|FR0176|ACT|64000|0|South Main St||161||02724|N|1|7/5/2009 12:10:00 PM|1|A|7669|0.17
LD|70943659|A9503177|A80019|ACT|169900|1257|South Street||181||02324|U|1|7/7/2009 11:34:00 AM|1|A|43957|1
LD|70945478|BB802325|K01349|ACT|215000|LOT 8|HIGH STREET||436||01569|U|1|7/10/2009 10:20:00 AM|1|C|43560|1
LD|70945487|BB802325|K01349|ACT|215000|LOT 9|HIGH STREET||436||01569|U|1|7/10/2009 10:20:00 AM|1|C|43560|1
LD|70945489|BB802325|K01349|ACT|225000|430|WEST STREET||436||01569|U|1|7/10/2009 10:20:00 AM|1|C|48787|1.11
LD|70946114|BB903063|NB4646|EXT|275000|301|Hopping Brook Rd L:34||47||01746|N|1|9/15/2011 7:56:00 AM|1|C|333234|7.65
LD|70946577|G8000452|G60800|ACT|1700000|625A|Broadway Rd.||371||01826|N|5|7/13/2009 1:50:00 PM|31|C|1263240|29
LD|70948266|M0000508|M15000|ACT|34000|Lot 10-6|Laurel Rd.||866||01069|N|1|7/16/2009 12:01:00 PM|1|A|50529|1.16
LD|70948297|M0000508|M15000|ACT|34000|Lots|10-12-1 & 10-13-1 Laurel Rd.||866||01069|N|1|7/16/2009 11:57:00 AM|1|A|58370|1.34
LD|70948886|BB922701|BB6030|ACT|69900|Lot 32|Mount Hunger Rd||576||01245|N|2|2/11/2010 1:04:00 PM|3|A|50965|1.17
LD|70949194|BB807267|BB4539|ACT|150000|4|Betty's Way||70||02771|N|6|7/17/2009 4:48:00 PM|63|A|27750|0.63
LD|70949196|BB807267|BB4539|ACT|150000|5|Betty's Way||70||02771|N|2|7/17/2009 4:48:00 PM|3|A|22963|0.52
LD|70949823|BB801201|BB4767|ACT|125000|0|Pine Hill Rd||160||02790|U|1|7/20/2009 1:32:00 PM|1|A|60984|1.4
LD|70951788|BB900812|BB9287|ACT|99900|01|COUNTY||173||02780|N|0|7/23/2009 7:46:00 PM|0|A|56628|1.3
LD|70952653|E9500680|E21001|ACT|85900|0|Coles Meadow Rd.||530||01060|N|1|7/27/2009 9:26:00 AM|1|A|46880|1.07
LD|70952671|H9500248|H95126|ACT|115000|0|Hastings Heights Rd||506||01364|N|3|7/27/2009 9:50:00 AM|7|A|1698840|39
LD|70952674|H9500248|H95126|ACT|155000|0|Hastings Heights Rd||506||01364|N|4|7/27/2009 9:53:00 AM|15|A|2744280|63
LD|70952844|BB810367|BB5884|ACT|49900|67|Hampshire Woods||1070||03579|U|5|7/27/2009 1:05:00 PM|31|A|217800|5
LD|70953491|BB804355|BB9013|ACT|750000|0|Hamilton Road||57||02493|N|1|7/28/2009 3:04:00 PM|1|A|242516|5.56
LD|70953970|H0345318|D62801|ACT|189900|59|Townsend St||460||01463|N|6|7/29/2009 2:39:00 PM|63|A|305355|7.01
LD|70955404|K8000917|K01220|ACT|700000|0|Hayden Rowe St.||48||01748|N|5|8/1/2009 1:17:00 PM|31|A|908662|20.86
LD|70956386|M8000527|BB3028|ACT|129900|Lot 17|Gableview Lane||863||01077|N|3|8/4/2009 10:45:00 AM|7|A|40118|0.92
LD|70956657|TM006676|M80028|ACT|125000|Lot 1|Flat Hills Road||526||01002|N|1|8/4/2009 3:28:00 PM|1|A|43560|1
LD|70956689|TM006676|M80028|ACT|49900|Lot 1|Reservoir Road||540||01027|N|2|9/30/2009 11:46:00 AM|3|A|87120|2
LD|70958406|E0000JMZ|M80028|ACT|169900|Lot 5|Hawk Meadow Drive||527||01035|N|2|8/7/2009 4:05:00 PM|3|A|72228|1.65
LD|70958748|BB902272|BB1390|ACT|559000|Lot 9|Matthew Lane||40|36D|02452|N|2|8/15/2009 12:17:00 PM|3|A|13720|0.31
LD|70958749|BB902272|BB1390|ACT|659000|Lot 14A|Matthew Lane||40|36D|02452|N|2|8/15/2009 12:18:00 PM|3|A|36875|0.84
LD|70959771|H3427008|H95001|ACT|45000|Lot 5|Birches Road||469||01452|N|1|8/12/2009 3:15:00 PM|1|A|166835|3.83
LD|70959772|H3427008|H95001|ACT|55000|Lot 7|Birches Road||469||01452|N|1|8/12/2009 3:15:00 PM|1|A|94525|2.17
LD|70960393|E8000131|E21601|ACT|439900|00|Ware Street||866||01069|U|1|8/12/2009 3:52:00 PM|1|A|3304026|75.84
LD|70962640|BB985184|BB533|ACT|109900|367|Main Street L 017||1090||03841|N|1|8/18/2009 1:55:00 PM|1|A|344995|7.92
LD|70964393|A9502442|A19401|ACT|99000|1|Robinwood Rd||117||02571|N|2|1/17/2012 10:44:00 AM|3|A|15845|0.36
LD|70964461|BB982902|BB9987|ACT|229900|3|Kathys Way||172||02779|N|1|8/24/2009 8:30:00 AM|1|A|65340|1.5
LD|70964466|BB923717|BB9039|ACT|45000|Lots 77/78|Fox Den Rd||835||01034|N|1|8/21/2009 8:20:00 PM|1|A|43560|1
LD|70965303|TM003061|K95344|ACT|350000|lot 0|Ash St||421||01562|U|6|8/24/2009 10:06:00 PM|63|A|3103650|71.25
LD|70965611|TEAM0470|M95283|ACT|69900|Lot E|Crestview Dr||867||01007|N|8|10/22/2009 7:26:00 PM|255|A|171095|3.92
LD|70966424|BB302364|BB5804|ACT|2700000|80-90|Washington St||38||02093|N|0|8/27/2009 10:32:00 AM|0|C|1220987|28.03
