PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|MF_TYPE|NO_UNITS|NO_FLOORS|TOTAL_RMS|GARAGE_SPACES|PARKING_SPACES|LOT_SIZE|ACRE|SQUARE_FEET
MF|71354292|TM005072|AC0766|ACT|244900|155-157|Howe St||365||01844|Y|3|3/20/2012 4:34:00 PM|7|G|2|2|10|2|6|20575|0.47|2825
MF|71354293|NB100050|NB2769|ACT|419900|14-16|Allen St||17||02143|U|2|3/20/2012 4:37:00 PM|3|B|3|3|14|1|3|3446|0.08|3597
MF|71354315|CT005399|BB3487|ACT|275000|71|Barker Ave||2007||02885|N|13|3/20/2012 5:07:00 PM|8191|F|2|2|9|0|4|15246|0.35|2100
MF|71354334|K8000537|BB3534|ACT|154900|78|Main||442||01568|N|1|3/20/2012 5:38:00 PM|1|J|3|3|11|0|6|87100|2|2508
MF|71354351|D0002272|BB3160|ACT|78900|182|Pine St||465||01440|Y|1|3/20/2012 6:17:00 PM|1|B|3|3|15|0|3|11635|0.27|3021
MF|71354352|H2502020|H95154|ACT|269900|25|Royalston Road||470||01331|N|16|3/20/2012 6:17:00 PM|65535|D|2|3|9|9|20|106136|2.44|3195
MF|71354364|CT003641|AC0477|ACT|242900|254|so main st||67||02703|N|7|3/29/2012 7:54:00 PM|127|A|2|2|7|2|6|19070|0.44|3211
MF|71354368|K0001332|AC1783|ACT|259900|244|Sutton||435||01534|N|12|3/20/2012 7:23:00 PM|4095|B|3|2|12|2|6|41307|0.95|3165
MF|71354380|BB815435|NB1990|ACT|209000|12|Appleton Street.||185||02301|U|10|3/21/2012 9:19:00 PM|1023|A|2|2|10|0|4|4792|0.11|2260
MF|71354510|K9502889|K70004|ACT|144500|133|Warner Ave||401||01604|Y|3|3/21/2012 8:38:00 AM|7|J|3|3|15|0|2|4750|0.11|3420
MF|71354525|BB900781|BB2945|ACT|269900|93|Condor Street||1|019|02128|N|10|3/21/2012 9:12:00 AM|1023|G|2|3|7|0|0|2187|0.05|1620
MF|71354530|K9502638|K95628|ACT|103000|1|Dixon Avenue||401||01605|Y|18|3/21/2012 9:17:00 AM|262143|B|3|3|16|0|3|6135|0.14|3459
MF|71354642|BB805757|BB9068|ACT|2799999|20|Cleveland Place||1|103|02113|N|3|3/21/2012 11:04:00 AM|7|P|5|3|21|0|0|4040|0.09|3030
MF|71354649|G0001425|G40100|ACT|164900|67|Laurel Ave||352||01835|N|14|3/21/2012 11:15:00 AM|16383|G|2|2|10|0|2|5065|0.12|2276
MF|71354658|FR800232|BB5526|ACT|159900|33|Sherman St||156||02740|N|6|3/27/2012 11:18:00 AM|63|A|2|2|8|0|4|3104|0.07|1440
MF|71354667|BB808104|NB1840|ACT|379000|35|Harold St||1|004|02119|N|5|3/21/2012 11:35:00 AM|31|B|3|3|17|0|0|1257|0.03|3000
MF|71354670|K8000457|E21001|ACT|243000|36|Main St||532||01026|N|8|3/21/2012 11:37:00 AM|255|A|2|2|9|1|5|29185|0.67|1869
MF|71354673|FR800055|FR0227|ACT|329900|710|Rock Street||161||02720|N|12|3/21/2012 2:14:00 PM|4095|G|2|3|13|0|0|5568|0.13|3059
MF|71354691|K9502638|K95628|ACT|69500|20-22|Pine Street||455||01420|Y|29|3/22/2012 5:49:00 AM|536870911|A|2|2|10|2|6|11011|0.25|2736
MF|71354694|CT000493|AC0392|ACT|240000|15-17|Herbert St||312||01902|N|6|3/24/2012 5:42:00 PM|63|A|2|2|14|0|4|7267|0.17|2926
MF|71354708|BB810725|NB4654|ACT|275000|10|Charles St||405||01752|N|14|3/21/2012 12:09:00 PM|16383|A|2|2|8|1|3|8436|0.19|2128
MF|71354776|G8002213|G61700|ACT|149900|99|Ash St.||1144||03060|N|6|3/21/2012 1:22:00 PM|63|B|3|2|10|0|6|5227|0.12|3011
MF|71354811|D0001922|AC0902|ACT|499900|187|Varnum Ave||372|PAW|01854|N|22|3/21/2012 1:57:00 PM|4194303|B|3|2|13|0|6|12956|0.3|4915
MF|71354814|M0000069|M95260|ACT|209000|83-85|Mckinstry Avenue||857||01013|N|13|3/29/2012 3:41:00 PM|8191|D|2|2|8|0|4|11326|0.26|2440
MF|71354819|G8002213|G61700|ACT|120000|9|Granite St||1144||03064|N|4|3/21/2012 2:03:00 PM|15|A|2|2|10|0|5|3407|0.08|1748
MF|71354839|A8001853|A95544|ACT|275000|69-71|Edwards Ave||164||02777|N|21|3/22/2012 10:29:00 AM|2097151|G|2|2|10|0|5|4356|0.1|1584
MF|71354857|M0000069|M95260|ACT|209000|97|McKinstry Avenue||857||01013|N|12|3/29/2012 3:42:00 PM|4095|D|2|2|8|0|4|10890|0.25|2490
MF|71354871|M9500689|M15000|ACT|119900|124-126|Woodside Terrace||839|840|01108|N|12|3/21/2012 2:41:00 PM|4095|G|2|2|14|2|3|6769|0.16|2938
MF|71354875|G0002000|G61700|ACT|284400|76|Salem St||364||01843|N|4|3/23/2012 9:50:00 AM|15|B|3|3|14|1|4|6600|0.15|3772
MF|71354910|G0002630|G62134|ACT|695000|41|Elm Street||303||01864|N|1|3/21/2012 3:09:00 PM|1|C|4|3|16|3|10|47916|1.1|4538
MF|71354954|BB800665|NB1840|ACT|469000|10-12|Fitz Ter||22||02150|N|4|3/21/2012 3:51:00 PM|15|B|3|3|17|0|0|5027|0.12|4584
MF|71354960|BB806697|BB6026|ACT|250000|306|Baker St||161||02721|N|1|3/21/2012 4:00:00 PM|1|A|2|1|12|0|2|8778|0.2|2805
MF|71354964|G0001425|G40100|ACT|127900|32|19Th St||372||01850|Y|9|3/21/2012 4:08:00 PM|511|A|2|2|8|1|2|9320|0.21|1959
MF|71354981|FR001134|FR0046|ACT|120500|223|Acushnet Ave||156||02740|Y|3|3/21/2012 4:25:00 PM|7|A|2|2|10|0|4|5521|0.13|1607
MF|71355087|BB904786|BB8137|ACT|449900|20|LIBERTY STREET||194||02184|N|19|3/21/2012 7:16:00 PM|524287|G|2|3|13|0|3|11250|0.26|2977
MF|71355103|FR000518|FR0151|ACT|299000|21|Twelfth St.||117|ONS|02558|N|9|3/21/2012 8:12:00 PM|511|C|4|3|17|0|7|3600|0.08|2341
MF|71355130|BB800360|BB9376|ACT|389000|25|Tremont St||29||02062|N|23|3/21/2012 9:22:00 PM|8388607|A|2|2|9|2|6|5859|0.13|2016
MF|71355133|BB901740|B92501|ACT|425900|25-27|Clapp St||15||02148|N|29|3/21/2012 9:26:00 PM|536870911|G|2|3|14|2|6|7468|0.17|2856
MF|71355140|B8001035|BB5278|ACT|280000|86|Paradise Rd||317||01907|Y|14|3/21/2012 9:39:00 PM|16383|A|2|3|13|2|2|5000|0.11|2528
MF|71355154|A8001797|AC1030|ACT|399900|171-173|Captain Chase Rd||105||02639|N|20|3/21/2012 10:26:00 PM|1048575|D|2|1|6|0|6|6098|0.14|1074
MF|71355162|K8000954|AC0355|ACT|111100|29|Pearl St||421||01562|Y|12|3/21/2012 10:25:00 PM|4095|A|2|2|8|0|4|9191|0.21|2304
MF|71355170|BB902688|NB1251|ACT|81900|97|Winthrop Street||173||02780|Y|3|3/21/2012 11:01:00 PM|7|A|2|1|7|0|0|6970|0.16|1303
MF|71355188|BB302515|B92101|ACT|595000|173|Hudson St||17||02144|N|28|3/22/2012 12:05:00 AM|268435455|A|2|2|11|0|2|3550|0.08|2464
MF|71355202|A8000149|AC1521|ACT|122000|116|Middle Rd||154||02743|Y|7|3/22/2012 4:35:00 AM|127|A|2|2|11|2|2|5413|0.12|2080
MF|71355279|C9500129|AC1083|ACT|1050000|241-243|Water Street||344||01950|N|30|3/22/2012 9:37:00 AM|1073741823|A|2|3|9|0|4|8500|0.2|2180
MF|71355365|A0000607|A98350|ACT|139000|414|Main St||117||02571|Y|18|3/22/2012 11:21:00 AM|262143|B|3|2|10|0|6|11540|0.26|1659
MF|71355384|BB921697|BB3163|ACT|245000|77|Bellingham St||22||02150|N|1|3/22/2012 11:43:00 AM|1|A|2|2|9|0|0|3023|0.07|2400
MF|71355420|BB804661|BB5763|ACT|129000|32|DEPOT STREET||441||01757|N|1|3/22/2012 12:30:00 PM|1|A|2|3|10|0|3|3240|0.07|2278
MF|71355429|BB302553|BB5268|ACT|474900|449|Revere Beach Blvd||20|REV|02151|N|18|3/22/2012 12:35:00 PM|262143|A|2|3|9|0|10|9162|0.21|3643
MF|71355459|C0001394|C86500|ACT|299900|5|Pickering St||320||01923|Y|11|3/22/2012 1:16:00 PM|2047|A|2|2|10|5|8|12500|0.29|2524
MF|71355476|BB900046|AC1277|ACT|459000|41-43|Palmer St||42||02474|N|18|3/22/2012 1:43:00 PM|262143|A|2|2|9|0|1|2120|0.05|1923
MF|71355483|CT005036|BB2434|ACT|579000|7-9|Porter Street||41|37C|02472|N|7|3/23/2012 8:59:00 AM|127|A|2|3|15|0|4|6020|0.14|3401
MF|71355510|G7000059|AC0639|ACT|169900|82-84|First Street||372||01850|N|2|3/22/2012 2:19:00 PM|3|A|2|2|18|0|0|8358|0.19|5475
MF|71355530|G8000570|G61700|ACT|269900|54|No End Blvd.||345|SBE|01952|N|1|3/28/2012 4:20:00 PM|1|D|2|1|8|0|0|3420|0.08|1452
MF|71355557|C8000692|C95247|ACT|295000|0|Wood Dr||328||01929|N|21|3/27/2012 6:10:00 PM|2097151|E|5|1|10|0|6|43560|1|2284
MF|71355569|C8000692|C95247|ACT|295000|0|Wood Dr||324||01936|N|22|3/27/2012 6:34:00 PM|4194303|E|5|1|10|0|6|43560|1|2284
MF|71355605|M0000145|M15000|ACT|107900|105-107|Leavitt St||839|844|01109|U|8|3/22/2012 3:48:00 PM|255|D|2|2|8|0|4|3598|0.08|1770
MF|71355608|BB983062|AC1831|ACT|799000|189-191|Hawthorne Ln||62||01742|N|3|3/22/2012 3:54:00 PM|7|A|2|2|12|2|4|45302|1.04|2400
MF|71355614|BB808586|NB2286|PCG|225000|86-86|Newton Ave.||312||01905|N|1|3/22/2012 3:56:00 PM|1|A|2|2|2|1|3|3922|0.09|2370
MF|71355622|C9500154|C66000|ACT|299900|70|Light St||312|LWE|01905|N|21|3/22/2012 4:05:00 PM|2097151|J|3|3|21|1|6|5043|0.12|4308
MF|71355627|CT000415|C95098|ACT|169000|2 1/2|Holly Street||316||01970|N|1|3/22/2012 4:16:00 PM|1|G|2|3|13|0|4|4532|0.1|2275
MF|71355649|G0000612|AC2004|ACT|112000|58-60|Myrtle St||364||01841|Y|6|3/22/2012 4:34:00 PM|63|B|3|3|15|0|2|1900|0.04|2520
MF|71355662|C0001635|BB3227|ACT|499000|253|Lexington St||301||01801|N|3|3/22/2012 4:50:00 PM|7|A|2|2|12|0|4|15000|0.34|3445
MF|71355665|K9502638|K95628|ACT|186000|12|Devens Street||405||01752|N|12|3/22/2012 4:51:00 PM|4095|A|2|2|8|0|4|3820|0.09|1794
MF|71355760|B9500713|B95141|ACT|549000|20|Washington St||304||01867|N|11|3/22/2012 8:12:00 PM|2047|G|2|3|11|0|6|8450|0.19|3411
MF|71355766|B8001299|B95099|ACT|725000|39|Thornton St||20||02151|N|26|3/22/2012 8:30:00 PM|67108863|P|6|3|24|0|0|4000|0.09|6030
MF|71355782|BB800438|BB5126|ACT|118900|69|Staples Street||173|34I|02718|Y|2|3/22/2012 9:11:00 PM|3|F|2|2|10|0|6|25265|0.58|2424
MF|71355802|BB954597|BB5326|PCG|49900|25 A|Perkins||326||01930|N|1|3/22/2012 10:02:00 PM|1|G|2|2|5|0|4|3070|0.07|993
MF|71355822|BB807650|AC0415|ACT|232500|50-52|Faunce Rd||1|003|02126|U|10|3/22/2012 11:08:00 PM|1023|A|2|3|11|0|3|4321|0.1|1923
MF|71355847|A9503378|AC0831|ACT|420000|121|Wellington Hill St||1|003|02126|U|12|3/26/2012 12:31:00 PM|4095|G|2|3|13|0|2|4140|0.1|3267
MF|71355887|CT003888|AC1163|ACT|146000|81-83|Maryland St||839||01108|N|1|3/30/2012 8:16:00 AM|1|A|2|2|12|1|2|4726|0.11|2418
MF|71355892|BB902268|BB3375|ACT|435000|40|Plymouth St||13|KEN|02141|N|13|3/23/2012 8:50:00 AM|8191|A|2|4|14|0|1|3314|0.08|2730
MF|71355894|M8000606|M95221|ACT|119900|93-95|Edgeland Street||839|840|01108|N|1|3/23/2012 8:52:00 AM|1|A|2|2|12|0|4|5793|0.13|2324
MF|71355897|M9502777|M95273|ACT|184900|12-14|Radner||839|842|01129|U|1|3/23/2012 8:57:00 AM|1|F|2|2|8|0|6|5502|0.13|1952
MF|71355898|C8002906|C99977|ACT|327000|64|Davis Street||15||02148|N|20|3/24/2012 6:30:00 PM|1048575|A|2|3|11|1|6|4300|0.1|2178
MF|71355925|B8000067|B95099|ACT|339900|62|Vernal St||14||02149|N|14|3/23/2012 9:43:00 AM|16383|B|3|3|12|0|0|3759|0.09|3663
MF|71355956|C9500993|C66000|ACT|319900|14|Paradise Rd||317||01907|N|12|3/23/2012 10:28:00 AM|4095|A|2|2|10|2|2|4460|0.1|2385
MF|71355980|NB110725|NB1302|ACT|449000|47|Saratoga St||1|019|02128|N|3|3/23/2012 2:17:00 PM|7|B|3|3|16|0|0|2500|0.06|2858
MF|71356030|K8000170|K95083|ACT|65000|51|Hitchcock Rd||401||01603|Y|7|3/23/2012 11:40:00 AM|127|B|3|3|18|1|2|5500|0.13|4596
MF|71356033|G0001425|G40100|ACT|137900|65|High St||352||01832|Y|9|3/23/2012 11:45:00 AM|511|C|4|3|19|0|4|2776|0.06|3013
MF|71356034|BB600172|BB3082|ACT|249900|145|Winthrop Street||185||02301|N|2|3/23/2012 11:46:00 AM|3|B|3|3|15|0|8|8712|0.2|3402
MF|71356036|M8000883|AC0643|ACT|162900|32-36|Vigeant St||868|36H|01082|N|14|3/28/2012 11:09:00 AM|16383|J|3|3|21|0|3|4081|0.09|4197
MF|71356075|A0002260|A95563|ACT|344900|18|Beachland Ave||20||02151|N|13|3/23/2012 12:37:00 PM|8191|B|3|3|14|1|5|2400|0.06|3786
MF|71356079|BB922316|BB5534|ACT|47904|1|Greenfield Rd||513||01340|N|6|3/23/2012 12:48:00 PM|63|C|4|2|11|0|4|10890|0.25|6348
MF|71356106|G8002684|G80004|ACT|329900|608|Main St||451||01740|N|16|3/23/2012 1:21:00 PM|65535|A|2|2|11|0|6|26572|0.61|2348
MF|71356113|B8001125|AC0169|ACT|277000|6-8|Rainbow||352|BRD|01835|N|1|3/23/2012 1:33:00 PM|1|A|2|2|9|1|4|12854|0.3|2390
MF|71356115|BB300299|BB8070|ACT|549000|22|Stellman Rd||1|008|02131|N|5|3/23/2012 1:32:00 PM|31|B|3|3|15|0|2|3540|0.08|3249
MF|71356117|BB922725|BB8178|ACT|379000|297|Billings St||195|NQU|02171|N|27|3/23/2012 1:36:00 PM|134217727|A|2|2|9|1|2|4240|0.1|2192
MF|71356144|A0001819|A44301|ACT|180000|6|Alden St||213||02360|N|1|3/23/2012 1:58:00 PM|1|G|2|2|9|0|0|3900|0.09|1728
MF|71356149|BB600172|BB3082|ACT|374900|16-18|N Bowditch Street||194||02184|N|8|3/23/2012 2:02:00 PM|255|G|2|2|11|0|4|7200|0.17|7200
MF|71356191|TEAM0080|G80039|ACT|335000|2-6|Bunkerhill St||364||01841|N|4|3/23/2012 2:52:00 PM|15|C|4|3|24|0|4|9600|0.22|5184
MF|71356240|BB910416|BB2640|ACT|262900|156|Allen St||190||02368|Y|2|3/23/2012 3:53:00 PM|3|A|2|2|11|0|0|22002|0.51|2232
MF|71356244|BB903076|BB6620|ACT|299000|41|Forest St||1||02119|N|2|3/23/2012 4:08:00 PM|3|B|3|3|17|0|0|1601|0.04|3645
MF|71356245|BB807963|BB5200|ACT|679000|222|Church St||39|23T|02458|N|7|3/23/2012 4:08:00 PM|127|A|2|3|13|0|3|3404|0.08|2464
MF|71356248|TM006508|AC1608|ACT|169900|74-76|Maple Terrace||850||01089|N|24|3/23/2012 4:10:00 PM|16777215|G|2|2|10|0|6|7100|0.16|2187
MF|71356259|H6460119|H10900|ACT|189900|68|Marshall Street||455||01420|N|6|3/23/2012 4:24:00 PM|63|P|5|3|15|0|5|8721|0.2|4050
MF|71356261|B9500028|B92101|ACT|494900|21|Orchard St||16|21E|02155|N|30|3/23/2012 4:24:00 PM|1073741823|A|2|2|12|0|4|4442|0.1|2634
MF|71356272|H9500082|G80039|ACT|149900|14|Spruce||364||01841|N|2|3/23/2012 6:05:00 PM|3|A|2|2|1|4|10|6000|0.14|1848
MF|71356321|K0002563|K01272|ACT|93900|96|Southgate St||401||01603|Y|7|3/23/2012 5:46:00 PM|127|B|3|3|15|0|0|3486|0.08|3492
MF|71356379|BB910475|AC1518|ACT|56500|144|Hunter st||161||02721|Y|9|3/23/2012 10:19:00 PM|511|A|2|3|12|0|0|2178|0.05|2506
MF|71356405|BB300586|BB5919|ACT|575000|48-50|Etna||1|011|02135|N|16|3/24/2012 8:07:00 AM|65535|A|3|3|12|0|1|2778|0.06|2471
MF|71356413|BB903661|BB1495|ACT|459900|28|Santuit St||1|002|02124|N|4|3/24/2012 8:36:00 AM|15|B|3|3|15|0|2|3575|0.08|3981
MF|71356444|BB801841|AC0651|ACT|215000|7|Winchester Ct||326||01930|N|11|3/24/2012 10:25:00 AM|2047|G|2|2|8|0|3|3380|0.08|1800
MF|71356449|BB980722|BB3466|ACT|259000|15|Elmont St||1|002|02121|N|12|3/25/2012 4:57:00 PM|4095|F|2|2|11|2|4|9356|0.21|2480
MF|71356458|CT004913|BB0440|ACT|269000|48-50|Bancroft Ave||441||01747|N|9|3/24/2012 11:30:00 AM|511|F|2|3|13|2|8|10018|0.23|3256
MF|71356467|K9502879|K01061|ACT|155000|89|Worcester St||428||01550|N|4|3/24/2012 12:31:00 PM|15|A|2|2|12|1|4|4630|0.11|2232
MF|71356469|B9500124|BB6004|ACT|539900|319|Alewife Brook Pkwy||17|WSV|02144|N|13|3/24/2012 11:55:00 AM|8191|A|2|3|12|2|2|4542|0.1|2633
MF|71356471|NB110572|NB1431|ACT|120000|968|Main St||15||02148|N|1|3/24/2012 12:05:00 PM|1|A|1|1|1|1|12|14475|0.33|1000
MF|71356485|K0001721|K01050|ACT|289900|238|West Main Street||405||01752|N|12|3/24/2012 12:50:00 PM|4095|G|2|3|14|0|5|13276|0.3|2927
MF|71356492|B0448611|M95353|ACT|339900|11|Lisbeth Street||63||02421|N|4|3/24/2012 1:05:00 PM|15|G|2|2|9|2|7|5605|0.13|1908
MF|71356501|BB903719|BB2432|ACT|449000|6|Hoy Terrace||28|22K|02186|N|16|3/24/2012 2:05:00 PM|65535|A|2|2|8|1|8|8340|0.19|2645
MF|71356503|K9502648|K95344|ACT|139900|159|Sutton Street||435||01534|Y|15|3/24/2012 2:09:00 PM|32767|B|3|3|17|1|9|19143|0.44|3200
MF|71356521|M8001121|M95333|ACT|199900|116-120|Elm St||511||01301|N|1|3/24/2012 3:54:00 PM|1|B|3|3|15|0|6|14374|0.33|2728
MF|71356544|NB115224|NB5287|ACT|289000|224|Hamilton St||401|EWR|01604|N|8|3/24/2012 5:11:00 PM|255|C|4|2|13|0|4|9375|0.22|2776
MF|71356583|BB806150|NB3303|ACT|339000|44-46|Suffolk St||15||02148|N|1|3/24/2012 8:56:00 PM|1|A|2|3|12|0|2|4375|0.1|2824
MF|71356594|CT001368|AC0987|ACT|1050000|77|Green Street||1|018|02129|N|1|3/24/2012 9:25:00 PM|1|G|2|4|7|0|0|968|0.02|2700
MF|71356601|BB954592|BB6004|ACT|949800|34-36|Oxford Ave||43||02478|N|12|3/25/2012 10:40:00 PM|4095|G|2|4|13|0|6|5000|0.11|3794
MF|71356602|BB985333|BB6013|ACT|505000|88|Goddard St||195|QUC|02169|N|29|3/24/2012 10:27:00 PM|536870911|A|2|3|12|2|6|8116|0.19|3216
MF|71356609|BB806927|C95098|ACT|799700|143-145|Perkins||17|ESV|02145|N|1|3/25/2012 1:19:00 AM|1|O|5|3|20|0|4|7597|0.17|7230
MF|71356621|BB809707|BB4624|ACT|359000|581|Stevens Rd||164||02777|N|6|3/25/2012 9:33:00 AM|63|A|2|2|9|3|10|283140|6.5|1792
MF|71356632|BB800434|BB1115|NEW|215900|51|Arch Street||180||02346|N|13|3/25/2012 10:56:00 AM|8191|A|2|2|12|0|2|7840|0.18|2146
MF|71356641|H0308309|H21400|ACT|199900|122|Leamy St||465||01440|N|4|3/27/2012 11:53:00 AM|15|B|3|3|14|0|8|13232|0.3|3069
MF|71356657|FR800146|NB3016|ACT|3750000|9|Investment Circle||161||02721|U|0|3/27/2012 5:16:00 PM|3|E|45|4|0|0|0|0|0|0
MF|71356692|BB982578|AC0414|ACT|349916|18|Lincoln St||14||02149|N|18|3/27/2012 1:28:00 PM|262143|A|2|3|9|0|2|5700|0.13|2356
MF|71356694|E9500168|E95054|ACT|1000|24|Wasa St||465||01440|Y|1|3/25/2012 4:10:00 PM|1|A|20|2|8|0|0|5790|0.13|1998
MF|71356719|TM003189|C95278|ACT|199900|102|Derby St||316||01970|N|2|3/25/2012 6:08:00 PM|3|A|2|2|6|0|0|1800|0.04|1392
MF|71356732|M8000136|AC1909|ACT|92000|324|Eastern Ave||839||01109|N|1|3/25/2012 7:33:00 PM|1|A|2|2|10|0|3|4840|0.11|2280
MF|71356739|BB802265|BB8150|ACT|199900|32|Presbrey Court||173||02780|N|7|3/25/2012 8:38:00 PM|127|G|2|2|9|1|2|5663|0.13|1756
MF|71356778|CT001254|M95273|ACT|194900|29|Ridge Ave||472||01331|N|14|3/25/2012 10:52:00 PM|16383|M|4|2|14|2|4|14400|0.33|3694
MF|71356788|BB806025|NB1956|ACT|439000|6|Bispham St||1|002|02122|N|11|3/26/2012 12:23:00 AM|2047|B|3|3|17|0|0|2327|0.05|3300
MF|71356813|K8000382|K95612|ACT|189900|109|Forest||401||01609|N|9|3/26/2012 7:56:00 AM|511|G|2|3|12|2|4|7405|0.17|2788
MF|71356842|H9500359|AC1949|ACT|229900|10|Schley St||404||01510|N|21|3/26/2012 9:27:00 AM|2097151|G|2|3|10|1|5|6351|0.15|2714
MF|71356845|H8000180|K95580|ACT|120000|51|Payson St||455||01420|N|9|3/26/2012 9:34:00 AM|511|F|2|2|12|0|4|5662|0.13|2294
MF|71356863|H8000624|H12900|ACT|169900|142|Day||455||01420|N|1|3/26/2012 9:58:00 AM|1|J|3|3|14|0|4|3484|0.08|2992
MF|71356882|BB806828|B95079|ACT|364900|87|Sixth Street||22||02150|N|12|3/26/2012 10:18:00 AM|4095|A|2|2|9|0|4|5600|0.13|1192
MF|71356891|NH000103|NH0042|ACT|87900|15|Pierce||1144||03060|Y|6|3/26/2012 10:28:00 AM|63|F|2|2|9|0|3|3049|0.07|1815
MF|71356893|CT004217|BB7010|ACT|239900|108|LAKESHORE DR||438||01504|N|14|3/26/2012 1:39:00 PM|16383|A|2|2|8|0|4|6250|0.14|1720
MF|71356949|FR000202|FR0021|ACT|179900|73|Cottage Street||161||02721|N|9|3/26/2012 11:40:00 AM|511|A|2|3|10|0|2|6043|0.14|2898
MF|71356955|BB801227|NB1952|ACT|399000|70|Adams||15|EDG|02148|N|17|3/26/2012 11:49:00 AM|131071|G|2|3|10|0|4|3535|0.08|2258
MF|71356957|G8000671|AC0594|ACT|175000|247|Salem Street||364||01843|N|3|3/27/2012 11:41:00 AM|7|J|3|3|14|0|3|4050|0.09|2983
MF|71356974|B9500689|BB5137|ACT|369900|7|Forest Ave||14||02149|N|22|3/26/2012 12:13:00 PM|4194303|A|2|2|12|0|6|7600|0.17|2470
MF|71356992|F00191FN|F19101|ACT|309900|12-14|Garfield Street||352||01832|N|3|3/27/2012 1:37:00 PM|7|E|5|2|20|0|0|4486|0.1|4345
MF|71356999|K8001540|K01349|ACT|595000|146-152|Providence Rd||435||01588|N|6|3/26/2012 6:13:00 PM|63|E|9|3|36|1|10|22258|0.51|6492
MF|71357018|BB801808|NB3211|ACT|249900|370|Barnes St||161||02723|N|14|3/26/2012 1:07:00 PM|16383|B|3|3|15|1|2|12632|0.29|3735
MF|71357045|TM002123|M95389|ACT|156000|9|Sherman||862||01085|N|8|3/26/2012 1:34:00 PM|255|G|2|2|10|1|4|10956|0.25|1745
MF|71357104|M9500395|M15000|ACT|116500|67|Aspen St||868||01082|N|14|3/26/2012 2:36:00 PM|16383|G|2|2|9|3|3|6972|0.16|1735
MF|71357108|BB810153|NB9077|NEW|579900|20|Willard Ave||16||02155|N|11|3/26/2012 2:39:00 PM|2047|B|3|3|15|0|3|3870|0.09|3507
MF|71357118|G8002001|K95580|ACT|172900|8|River St||1089||03048|N|2|3/26/2012 3:20:00 PM|3|C|4|2|18|0|6|6970|0.16|3305
MF|71357147|NB900458|NB9394|ACT|375000|8|County Rd||328||01929|N|10|3/26/2012 3:15:00 PM|1023|A|2|2|10|0|6|22695|0.52|2167
MF|71357154|K8000556|K95416|ACT|49900|7|Freeland Terrace||401||01603|N|6|3/26/2012 3:20:00 PM|63|B|3|3|18|0|2|3317|0.08|2985
MF|71357176|B0740759|BB9029|ACT|199000|105|Lawton Ave||312||01902|N|1|3/26/2012 3:45:00 PM|1|A|2|2|9|0|3|5000|0.11|1870
MF|71357216|BB302246|BB2035|ACT|169800|13|Alger Avenue||173||02780|N|23|3/26/2012 4:33:00 PM|8388607|G|2|2|9|0|4|4792|0.11|1815
MF|71357227|BB980005|BB4587|ACT|80000|99|Hamilton St||2010||02907|Y|11|3/26/2012 4:57:00 PM|2047|B|3|3|15|0|6|4500|0.1|4004
MF|71357238|BB301761|NB9391|ACT|479000|18-20|Lyons Court||41||02472|N|4|3/26/2012 4:56:00 PM|15|G|2|1|10|0|4|3571|0.08|2190
MF|71357245|A9501665|NB5234|ACT|314900|55|S Bedford St||188||02351|N|0|3/26/2012 5:02:00 PM|0|F|2|2|14|0|6|23939|0.55|2200
MF|71357246|F00157JZ|F33001|NEW|239900|2|Fountain St||352||01830|N|18|3/27/2012 10:59:00 AM|262143|B|3|3|16|0|0|2325|0.05|3308
MF|71357259|A9503259|A95640|ACT|279000|105|E Falmouth Hwy||107||02536|N|4|3/26/2012 5:28:00 PM|15|G|2|2|6|0|10|7920|0.18|1277
MF|71357296|H8000275|AC1827|ACT|139900|6|Arthur St||372||01851|N|1|3/26/2012 6:42:00 PM|1|B|3|2|13|0|1|2343|0.05|2089
MF|71357304|CT001252|FR0014|ACT|289000|142|THELMA||163||02777|N|1|3/26/2012 6:57:00 PM|1|A|2|2|9|1|4|16117|0.37|2304
MF|71357306|C4523138|C86500|ACT|192900|119|Pleasant||326||01930|Y|14|3/26/2012 6:59:00 PM|16383|B|3|3|14|1|1|2560|0.06|2228
MF|71357332|K8001657|K01050|ACT|229900|9-9A|A St||433||01516|N|21|3/26/2012 8:49:00 PM|2097151|A|2|3|13|1|10|19534|0.45|3534
MF|71357335|B7000029|AC1051|ACT|399900|116|Webster St||1|05L|02128|N|4|3/26/2012 9:03:00 PM|15|B|3|3|16|0|0|2813|0.06|4716
MF|71357370|G8002079|G95238|ACT|221000|40|Bennington||364||01841|N|3|3/26/2012 10:42:00 PM|7|B|3|3|15|0|5|3100|0.07|2802
MF|71357393|C8001197|C66300|NEW|259900|16-18|WHITTIER ST||312||01902|N|19|3/27/2012 6:43:00 AM|524287|F|2|2|10|0|10|4844|0.11|2560
MF|71357416|BB800945|BB5921|NEW|349000|32|Percival||1|05O|02122|N|15|3/27/2012 8:27:00 AM|32767|G|2|2|8|0|6|23342|0.54|3030
