PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET
RN|71356476|BB985270|BB5918|ACT|4000|315|Harvard|5|13||02139||10|3/24/2012 12:32:00 PM|1023|C|6|2|1|0||0|9999|1127
RN|71356478|CT004593|NB4248|ACT|2000|175|Northampton St.|2|1|104|02118||7|3/24/2012 12:36:00 PM|127|D|1|0|1|0||0|99999999|625
RN|71356487|BB954442|AC1527|ACT|2900|250|Hammond Pond Parkway|913S|39|CNH|02467||13|3/24/2012 12:56:00 PM|8191|C|5|2|2|0|Y|1|0|1240
RN|71356502|BB902334|BB1315|ACT|2000|23|Cross St|23|33||02019||11|3/24/2012 2:08:00 PM|2047|A|6|3|2|0|Y|6|40058|2604
RN|71356511|BB902711|BB3775|ACT|1300|802|Willard|E-12|195||02169||7|3/24/2012 3:18:00 PM|127|C|4|2|1|0||1|99|786
RN|71356512|NB110614|BB8075|ACT|3000|1454|Beacon|0|12|06Y|02446||7|3/24/2012 3:19:00 PM|127|C|4|1|1|0||0|0|725
RN|71356532|C9501295|K80021|ACT|1500|3|Everett Ave|2|17|ESV|02145||10|3/24/2012 4:27:00 PM|1023|D|5|2|1|0|N|0|4000|1300
RN|71356539|CT001627|NB3861|ACT|1400|50|Colonial Dr|11|363||01810||11|3/24/2012 4:51:00 PM|2047|D|4|2|1|0|N|2|886|886
RN|71356547|K9500776|K95084|ACT|995|6|Thayer Pond Drive|9|431||01537||15|3/24/2012 5:19:00 PM|32767|C|5|2|1|0|N|1|0|1050
RN|71356551|NB10938|NB1736|ACT|2200|171|Beacon St|1F|1|101|02116||6|3/24/2012 5:34:00 PM|63|C|0|1|1|0||0|0|300
RN|71356565|K0002263|K01272|ACT|1250|7|Prospect St|7|432||01570||9|3/26/2012 8:12:00 PM|511|A|6|3|2|0|N|3|10237|1410
RN|71356567|K8001061|K95612|ACT|2000|162|Richards Ave|0|419||01612||0|3/24/2012 7:36:00 PM|0|A|8|4|2|1|Y|4|40075|2353
RN|71356577|BB809186|BB5999|ACT|1350|22|May St|22|362||01845||9|3/24/2012 8:25:00 PM|511|C|4|2|1|0||2|0|583
RN|71356579|BB805183|AC0564|ACT|1175|22|Orkney|4|1|04Z|02135||6|3/27/2012 1:44:00 PM|63|C|2|1|1|0||0|99999999|365
RN|71356582|BB980891|BB2442|ACT|1350|332|LaGrange St|1|1|009|02132||3|3/24/2012 8:48:00 PM|7|D|6|2|1|0||2|10000|1200
RN|71356584|A8000173|A95066|ACT|1250|27A|Smiths lane|A|210||02364||0|3/24/2012 8:58:00 PM|0|C|4|2|1|0|N|2|0.46|917
RN|71356605|CT006658|BB5346|ACT|2600|68|Telegraph|3|1|005|02127||6|3/27/2012 4:26:00 PM|63|C|4|2|1|0||0|2000|1000
RN|71356606|E0000DMK|E38401|ACT|1000|5|Pine street|2|507||01360||15|3/25/2012 12:12:00 AM|32767|D|7|3|1|0|N|2|0.45|1500
RN|71356617|BB808760|BB9927|ACT|2000|33|Osgood Street|1|17||02145||7|3/25/2012 8:14:00 AM|127|D|5|2|1|0||1|9999|1150
RN|71356624|BB923119|BB8079|ACT|1250|26|Maple tree ln|1|401|WSD|01602||5|3/25/2012 10:01:00 AM|31|D|6|3|1|0||1|8000|1200
RN|71356634|A9501428|A95025|PCG|2800|11|Marginal Rd|na|196||02045||30|3/27/2012 7:25:00 PM|1073741823|A|5|3|2|0|Y|2|3000|1500
RN|71356658|NB110260|NB1195|ACT|2700|36|Charles Street|PH|1||02114||8|3/25/2012 1:16:00 PM|255|D|2|0|1|0||0|99999999|500
RN|71356669|NB111332|NB5077|ACT|2195|944|Dorchester Avenue|49|1||02125||1|3/25/2012 2:04:00 PM|1|C|4|1|1|0||1|831|831
RN|71356673|CT003514|NB1801|ACT|1250|15|Chapel Hill Dr|11|213||02360||1|3/25/2012 2:26:00 PM|1|C|4|2|1|0||1|9999|895
RN|71356682|BB808228|BB5200|ACT|3000|20|Maple Ave.|20|39|23T|02458||4|3/26/2012 1:51:00 PM|15|B|9|5|2|0|N|3|0|3000
RN|71356691|C8001074|AC0036|ACT|1750|595|North End Blvd|20|345|SBE|01952||7|3/25/2012 3:45:00 PM|127|C|4|2|1|1|N|1|0|1152
RN|71356693|C8001561|C95261|ACT|3499|41|cedar|0|303||01864||8|3/25/2012 4:02:00 PM|255|A|11|4|3|1|Y|10|40000|4800
RN|71356703|K0001233|AC1028|ACT|900|151|Providence Road|A|443||01519||2|3/25/2012 4:56:00 PM|3|B|4|2|1|0|N|2|100000|900
RN|71356707|H1601766|G80032|ACT|750|36 A|Burntmeadow Rd|A|459||01450||30|3/26/2012 10:44:00 AM|1073741823|D|4|1|1|0|N|1|65882|500
RN|71356710|NB113547|AC0273|ACT|1395|9|Forest Ave Ct.|4|213||02360||15|3/25/2012 5:32:00 PM|32767|D|5|3|1|0||3|99999|9999
RN|71356726|TM003977|BB3575|ACT|2100|1450-1454|Beacon St|#402|12|06Y|02446||8|3/25/2012 6:48:00 PM|255|C|3|1|1|0||0|999999|705
RN|71356740|TM003532|BB2715|ACT|1800|69|King St|69|34||02038||6|3/27/2012 5:25:00 PM|63|B|6|3|2|1|Y|5|0|1597
RN|71356754|BB903906|K01220|ACT|1550|909|Windsor Drive|909|46||01701||6|3/25/2012 9:41:00 PM|63|C|5|2|1|1||2|0|981
RN|71356782|B7000027|G95246|ACT|1200|13|Sheafe ST|1|15||02148||4|3/25/2012 11:14:00 PM|15|D|5|2|1|0|N|1|0|700
RN|71356794|BB803202|NB4423|ACT|1800|6|Juniper St|5|12|06W|02445||6|3/26/2012 5:51:00 AM|63|C|3|1|1|0||1|99999|582
RN|71356795|BB922207|BB8195|ACT|1800|140|Athens Street|2|1|005|02127||1|3/26/2012 6:00:00 AM|1|D|4|2|1|0||0|9999|99999
RN|71356796|BB922207|BB8195|ACT|1050|381|Dorchester Street|3|1|005|02127||1|3/26/2012 6:06:00 AM|1|D|1|1|1|0||0|99999|99999
RN|71356797|BB901583|BB4025|ACT|1300|7|Kings Forest Path|0|436||01569||4|3/26/2012 6:27:00 AM|15|B|5|2|1|1|Y|2|0|1341
RN|71356799|BB922207|BB8195|ACT|1850|385|Dorchester Street|B3|1|005|02127||2|3/26/2012 6:26:00 AM|3|D|5|2|1|0||1|99999|99999
RN|71356801|BB922207|BB8195|ACT|2550|19|Roseclair Street|3|1|002|02125||1|3/26/2012 6:45:00 AM|1|D|8|5|1|0||1|99999|1400
RN|71356806|BB922207|BB8195|ACT|2550|21|Roseclair Street|3|1|002|02125||1|3/26/2012 7:26:00 AM|1|D|8|5|1|0||1|99999|1400
RN|71356840|NB112006|AC1349|NEW|2250|38|School St|1|1|018|02129||3|3/26/2012 9:26:00 AM|7|D|5|2|1|0||0|0|800
RN|71356847|BB806343|FR0154|ACT|2500|60|Mishaum Point Rd|1|157||02748||4|3/26/2012 9:37:00 AM|15|A|8|5|3|1||6|116741|2363
RN|71356875|BB981066|BB6006|ACT|1800|3920|Mystic Valley Pkwy|602|16||02155||13|3/26/2012 10:14:00 AM|8191|C|4|2|2|0|Y|1|0|1206
RN|71356888|H8000624|H12900|ACT|1400|76|Hazel|1|455||01420||1|3/26/2012 10:28:00 AM|1|A|6|3|1|0||2|21239|1040
RN|71356894|BB902994|BB8253|ACT|950|273|Chauncy Street|1|26||02048||0|3/26/2012 10:39:00 AM|0|D|4|1|1|0|N|2|0|1000
RN|71356896|H5528163|H80004|ACT|1475|182|Middle St|0|454||01453||3|3/26/2012 10:40:00 AM|7|C|5|3|1|1|N|3|0|1600
RN|71356901|CT000437|BB4785|ACT|1000|20|Beech Street|2|46||01702||15|3/28/2012 11:30:00 AM|32767|D|5|2|1|0||2|0|700
RN|71356903|NB110486|NB2208|ACT|1650|50|Witherbee St|2|405||01752||29|3/26/2012 10:49:00 AM|536870911|D|6|4|1|1|N|2|8712|1200
RN|71356914|BB921488|BB9617|ACT|550|13|Sixth|1|117|ONS|02558||3|3/26/2012 10:59:00 AM|7|A|3|1|1|0||3|200|500
RN|71356915|NB110689|BB4924|ACT|6450|110|Mattison Dr|110|62||01742||8|3/26/2012 5:10:00 PM|255|A|14|5|4|2|Y|7|88862|5192
RN|71356927|NB110486|NB2208|ACT|1650|150|Church St|2|405||01752||28|3/26/2012 11:11:00 AM|268435455|D|7|3|1|0|N|0|6648|1300
RN|71356931|BB807055|BB2447|ACT|900|40|Cottage St|3|34||02038||6|3/26/2012 11:14:00 AM|63|D|2|1|1|0|N|1|0|600
RN|71356932|BB807055|BB2447|ACT|1050|85|West St|1|34||02038||1|3/26/2012 11:15:00 AM|1|D|3|1|1|0|N|1|6135|900
RN|71356961|BB810192|BB6170|ACT|1400|44|Broadlawn Pk|12A|39||02132||1|3/27/2012 7:52:00 PM|1|C|3|1|1|0|N|1|0|768
RN|71356963|H0381397|H95700|ACT|700|1015|Westminster Hill|2|455||01420||6|3/26/2012 12:03:00 PM|63|D|4|2|1|0|N|2|30602|1200
RN|71356997|CT003341|FR0227|ACT|675|61|Covel St|2|161||02723||2|3/26/2012 12:36:00 PM|3|D|5|2|1|0||0|0|800
RN|71357011|CT005215|BB9572|ACT|2000|14|Westchester St|14|372|HIG|01851||3|3/26/2012 12:56:00 PM|7|A|8|4|2|0||4|10000|2018
RN|71357020|NB112961|BB5314|ACT|975|233|Cross Street|3|15|FAU|01248||9|3/26/2012 1:08:00 PM|511|D|3|1|1|0|N|1|3390|0
RN|71357043|FR000674|NB1609|ACT|850|45|Princeton St|1|156|NFN|02745||9|3/27/2012 11:24:00 AM|511|D|5|3|1|0||0|4000|1000
RN|71357044|BB900457|BB1240|ACT|1700|880|Landry Ave|4|68||02760||12|3/26/2012 1:33:00 PM|4095|C|6|3|1|1|N|2|0|1600
RN|71357049|CT005558|NB1542|ACT|1700|17-19|Corwin St|2 & 3|1|05H|02122||12|3/26/2012 1:37:00 PM|4095|D|7|4|1|0||0|0.13|1000
RN|71357057|BB980480|BB5992|ACT|4500|131|Bogastow Brook Rd|1|55||01770||7|3/26/2012 1:50:00 PM|127|A|11|5|3|1|Y|10|184259|4466
RN|71357061|BB904725|BB9956|ACT|1500|419|Newport Ave|15|195||02170||1|3/26/2012 1:53:00 PM|1|B|4|2|1|1||1|999|880
RN|71357076|BB922207|BB8195|ACT|1750|12-16|Brush Hill Road|1|28||02186||5|3/26/2012 2:16:00 PM|31|D|5|3|1|0||1|9999|9999
RN|71357082|BB810087|AC0672|ACT|2000|22|Clive|2|1||02130||5|3/26/2012 6:18:00 PM|31|D|5|2|1|0||0|4748|3806
RN|71357087|BB922207|BB8195|ACT|1750|12-16|Brush Hill Road|2|28||02186||5|3/26/2012 2:21:00 PM|31|D|5|3|1|0||1|9999|9999
RN|71357094|BB809676|NB9260|ACT|2875|154|W 2nd St.|412|1|005|02127||1|3/26/2012 2:29:00 PM|1|C|3|1|1|0|N|1|0.42|962
RN|71357097|NB110553|NB9588|ACT|1250|17|Savin Hill Avenue|1|1|002|02125||6|3/26/2012 2:32:00 PM|63|C|3|1|1|0||1|700|700
RN|71357101|BB922207|BB8195|ACT|1400|12-16|Brush Hill Road|3|28||02186||5|3/26/2012 2:35:00 PM|31|D|3|1|1|0||1|9999|9999
RN|71357105|CT003254|BB9259|ACT|925|37|S Quinsigamond Ave|44J|409||01545||12|3/26/2012 2:37:00 PM|4095|C|3|1|1|0|N|1|99999|700
RN|71357106|BB922207|BB8195|ACT|1400|12-16|Brush Hill Road|4|28||02186||3|3/26/2012 2:37:00 PM|7|D|4|1|1|0||1|9999|9999
RN|71357112|BB300354|BB2710|ACT|1400|14|Saint John Ln|14|441||01757||1|3/28/2012 12:03:00 PM|1|B|7|3|1|1||4|0|1183
RN|71357125|K8000341|K80013|ACT|1450|99|King Philip Rd|0|401||01606||13|3/28/2012 3:12:00 PM|8191|A|6|3|1|0|N|4|0|1059
RN|71357127|K9502121|AC0326|PCG|1450|801|Pleasant Street|1|401||01602||8|3/26/2012 2:58:00 PM|255|C|6|3|1|0|N|2|0|1452
RN|71357132|BB901567|G95022|ACT|1450|4|Temple Place|4|363||01810||5|3/26/2012 2:59:00 PM|31|C|6|3|1|1||2|0|1320
RN|71357140|FR800092|FR0046|ACT|950|909|Middle Street|2|161||02720||11|3/26/2012 3:11:00 PM|2047|D|6|2|1|1|Y|1|5000|1300
RN|71357168|BB808797|BB9042|ACT|8000|68|Fletcher Rd.|68|59||01730||5|3/26/2012 3:34:00 PM|31|A|13|5|4|2||6|0.62|5488
RN|71357173|D0008839|G80021|ACT|1650|29|Riveredge Road|29|374||01862||14|3/26/2012 3:39:00 PM|16383|A|5|3|2|0|Y|6|12159|1087
RN|71357181|NB10938|NB1736|ACT|2200|466|Commonwealth Ave|502|1|05M|02215||11|3/26/2012 3:50:00 PM|2047|C|3|1|1|0||0|0|695
RN|71357184|BB300590|BB1320|ACT|2700|8|Ashmont Road|8|56||02481||1|3/28/2012 2:41:00 PM|0|A|7|3|1|1|N|2|15353|1224
RN|71357217|C9500090|AC0805|ACT|4500|83|coppermine|000|322||01983||0|3/26/2012 4:37:00 PM|0|A|11|4|3|1|Y|3|126324|4919
RN|71357218|CT005732|G25600|ACT|2500|386|Commercial Street|4A|1||02109||5|3/26/2012 4:38:00 PM|31|C|3|1|1|0||0|510|510
RN|71357222|NB111301|NB2155|ACT|2700|125|Beacon|11|1|101|02116||4|3/26/2012 4:43:00 PM|15|C|3|1|1|0||1|99999999|710
RN|71357224|B9500169|B99111|ACT|1800|15|Lexington St|0|61||01803||15|3/26/2012 4:41:00 PM|32767|A|7|3|1|1||6|41000|1700
RN|71357228|CT004593|NB4248|ACT|2600|9|Hawthorne Pl.|3g|1||02114||10|3/27/2012 8:42:00 AM|1023|C|3|1|1|0||0|99999999|600
RN|71357229|A8002231|A80015|ACT|1550|60|Houston Ave|2|28||02186||0|3/26/2012 4:46:00 PM|0|C|4|2|1|0||2|0|885
RN|71357239|BB802819|BB5126|ACT|1200|212|Park Place|212|171||02767||9|3/27/2012 2:21:00 PM|511|C|4|2|1|1||2|0|916
RN|71357261|A0000418|A90033|ACT|1700|30|Bourne Rd|0|213|SPY|02360||19|3/26/2012 5:32:00 PM|524287|A|6|3|1|1|N|4|41345|1536
RN|71357269|TEAM0161|AC1815|ACT|1650|1975|Middlesex Street|14|372||01852||15|3/26/2012 5:42:00 PM|32767|B|6|2|1|1||2|0|1750
RN|71357274|K8002077|K95416|ACT|1750|148|Main Street|1|414||01543||15|3/29/2012 3:51:00 PM|32767|A|7|4|2|1|Y|2|60984|2724
RN|71357278|TEAM0335|B80006|ACT|1800|7|Longwood Drive|#1|363||01810||6|3/26/2012 5:58:00 PM|63|C|6|3|2|0|Y|1|0|1250
RN|71357280|K8000803|AC0159|ACT|1875|33|Goodale St|1|410||01583||6|3/26/2012 6:00:00 PM|63|A|8|4|1|1||4|15246|2031
RN|71357285|BB954471|BB2685|ACT|1300|217|walnut st|3|192||02072||9|3/28/2012 7:50:00 PM|511|D|5|3|1|0|N|2|13425|1100
RN|71357292|BB921336|BB9805|ACT|2700|40|Nouvelle Way|T632|50||01760||29|3/26/2012 6:28:00 PM|536870911|C|4|2|2|0|Y|2|0|1212
RN|71357305|BB807333|AC1404|ACT|850|55|Glover Avenue|6|195|NQU|02171||9|3/26/2012 6:57:00 PM|511|D|3|1|1|0|N|1|6093|450
RN|71357307|A8000780|NB3456|PCG|2000|671|E 8th Street|1|1|005|02127||4|3/26/2012 6:59:00 PM|15|D|5|2|1|0||0|999999|1100
RN|71357311|A0000418|A90033|ACT|1100|195|Falmouth Rd|2 c|111|MAS|02649||8|3/26/2012 7:16:00 PM|255|C|6|2|2|1||2|0|0
RN|71357346|BB802939|BB9927|ACT|1400|4615|Washington St|2|1|008|02131||14|3/26/2012 9:33:00 PM|16383|D|5|2|1|0||1|3600|1000
RN|71357352|BB980958|BB1305|ACT|1650|20|William Street|20|31||02081||22|3/28/2012 10:16:00 PM|4194303|A|6|3|1|0|N|3|13341|912
RN|71357365|BB807055|BB2447|ACT|1300|175|Village St|2|35||02053||4|3/26/2012 10:32:00 PM|15|D|6|4|1|0|N|2|0|1200
RN|71357410|BB802583|BB3190|NEW|1300|31|Christian Hill Rd|A|442||01568||15|3/27/2012 8:12:00 AM|32767|D|7|3|1|0|N|2|135000|1200
RN|71357414|TEAM0283|NB1579|NEW|4600|80|Broad Street|1004|1|106|02110||1|3/27/2012 8:19:00 AM|1|C|6|2|2|0||1|1282|1282
RN|71357417|BB300130|BB6860|NEW|1350|46|Will Dr|66|23||02021||6|3/29/2012 3:43:00 PM|63|C|4|2|1|0||1|0|887
RN|71357443|A8001447|A95602|NEW|2000|14|Satucket|14|208|OCB|02050||8|3/27/2012 9:52:00 AM|255|A|5|3|1|0||4|0.17|1256
RN|71357444|C8001107|C95234|NEW|1800|169|Paradise|2|317||01907||8|3/27/2012 9:54:00 AM|255|D|6|3|1|0|N|0|4195|1273
RN|71357458|BB980675|AC1248|NEW|18000|30|The Ledges Rd|00|39|NCR|02459||20|3/27/2012 10:15:00 AM|1048575|A|13|6|6|0|Y|3|1.27|10000
RN|71357463|G9500007|G95003|NEW|2950|10|Rogers|1203|13||02142||0|3/27/2012 10:21:00 AM|0|D|3|1|1|0|Y|1|0|800
RN|71357465|BB809412|M95266|NEW|2200|14|Pond St|5|1|007|02130||14|3/27/2012 10:24:00 AM|16383|D|5|2|1|0|N|1|1306.8|1116
RN|71357482|C8001569|AC1498|NEW|1150|178|Oakland Ave|1|365||01844||6|3/27/2012 10:46:00 AM|63|D|7|2|1|0|N|1|1000|1000
RN|71357489|CT007348|NB5153|NEW|1600|13|Fulkerson Street|2|13||02141||4|3/27/2012 10:54:00 AM|15|D|4|2|1|0||0|850|850
RN|71357503|B0326606|B95050|NEW|2100|1500|Worcester|411|46||01702||0|3/27/2012 11:18:00 AM|0|C|6|3|2|0|Y|2|0|1450
RN|71357518|B8000109|BB2054|NEW|2750|233|Commonwealth Ave|5|1|101|02116||8|3/27/2012 11:36:00 AM|255|C|4|1|1|0|N|0|878|878
RN|71357521|CT001614|NB4823|NEW|1600|11|Center Street|A|184||02356||9|3/27/2012 11:39:00 AM|511|B|4|2|2|1|Y|2|14250|1200
RN|71357526|BB805451|BB4360|NEW|3000|5|Malcolm Road|0|1|007|02130||0|3/27/2012 11:43:00 AM|0|A|7|3|2|0|N|3|4687|1374
RN|71357538|A8000504|A14006|NEW|1500|330|Old Oak St|R|207|NPE|02359||9|3/27/2012 11:54:00 AM|511|D|7|3|2|0|N|4|100000|1200
RN|71357540|TEAM0471|BB9924|NEW|750|23|Division Street|4|68||02760||14|3/27/2012 11:55:00 AM|16383|D|3|1|1|0||1|0|750
RN|71357554|H8000192|AC1949|NEW|725|1|Oak St.|1|404||01510||0|3/27/2012 12:15:00 PM|0|D|4|2|1|0||1|0|0
RN|71357576|FR000799|FR0208|NEW|750|57|Query Street|2|156||02745||1|3/27/2012 12:42:00 PM|1|D|5|2|1|0||0|3049|1305
RN|71357583|FR000104|FR0046|NEW|550|192|Fourth St.|3|161||02721||8|3/28/2012 10:04:00 AM|255|D|3|1|1|0||0|0|750
RN|71357584|NB111085|AC1016|NEW|2300|17|Lafield|2|1|002|02122||13|3/27/2012 12:54:00 PM|8191|C|6|3|2|1|Y|1|4500|1400
RN|71357588|BB302243|BB4624|NEW|1600|3|Hilltop Ln|3|184||02375||14|3/27/2012 12:58:00 PM|16383|C|5|2|1|1||2|0|1698
RN|71357601|CT006830|BB5474|NEW|2300|136|Appleton Street|2SOUTH|13||02138||19|3/27/2012 6:41:00 PM|2097151|D|3|1|1|0||1|4325|650
RN|71357606|FR000799|FR0208|NEW|975|59|Query Street|1|156||02745||1|3/27/2012 1:19:00 PM|1|D|5|2|1|0||0|3049|1305
RN|71357618|BB806829|BB5918|NEW|2400|9|W Broadway|117|1|113|02127||16|3/28/2012 10:49:00 AM|65535|C|2|1|1|0||1|779|779
RN|71357627|A8001211|A05302|NEW|1100|1179|Nantasket Avenue|5|196||02045||14|3/27/2012 1:49:00 PM|16383|C|3|1|1|0|N|2|999|522
RN|71357648|A0001291|A80044|NEW|500|144|Long Pond Road|Garage|213||02360||1|3/27/2012 2:07:00 PM|1|F|0|0|0|0||0|615938|800
RN|71357654|BB807255|BB3351|NEW|1500|2|Sumner Streer|3A|29||02062||1|3/27/2012 2:19:00 PM|1|D|5|2|1|0|N|8|0|1060
RN|71357660|M0001591|AC0646|NEW|1400|39|Miller Rd|0|863||01077||6|3/27/2012 2:33:00 PM|63|A|6|3|1|0|N|6|0.45|1363
RN|71357661|BB808009|AC1195|NEW|2450|1710|Commonwealth|1|1|011|02135||3|3/27/2012 2:29:00 PM|7|C|5|3|1|0|N|0|999999|99999
RN|71357691|BB808890|BB5427|NEW|2995|124|Langley Rd|0|39||02459||10|3/27/2012 2:49:00 PM|1023|C|6|2|2|0||2|0|1700
RN|71357692|CT000211|K95344|NEW|875|61|Whitcomb St|2|432||01570||20|3/27/2012 2:50:00 PM|1048575|D|5|3|1|0|N|2|0.75|770
RN|71357697|BB805255|BB5346|NEW|2000|9|Appleton Street|406|1|104|02116||9|3/27/2012 2:53:00 PM|511|C|1|0|1|0|U|0|5000|600
RN|71357700|CT000935|BB9571|NEW|950|16 A|Prospect St.|16 A|460|26S|01463||7|3/27/2012 2:55:00 PM|127|D|6|2|1|0|N|2|0.25|900
RN|71357725|BB954099|NB4583|NEW|2200|100|High Street|807|16||02155||9|3/27/2012 3:18:00 PM|511|C|7|2|2|0|Y|2|0|1100
RN|71357745|NB112033|NB2757|NEW|1800|89|Beacon|4|1||02108||5|3/27/2012 3:35:00 PM|31|D|1|0|1|0||0|999|400
RN|71357764|BB805255|BB5346|NEW|2300|20|Worcester Square|2|1|104|02118||7|3/27/2012 3:51:00 PM|127|D|3|1|1|0|N|0|4000|850
RN|71357779|BB302123|BB8030|NEW|2000|576|Common Street|576|31||02081||10|3/27/2012 4:04:00 PM|1023|A|8|3|2|1|N|6|20000|1800
RN|71357781|BB805255|BB5346|NEW|2550|20|Worcester Square|5|1|104|02118||8|3/27/2012 4:06:00 PM|255|D|4|1|1|0|Y|0|4000|875
RN|71357783|BB800940|NB1542|NEW|1100|177|Pleasant St|1|185||02301||1|3/27/2012 4:08:00 PM|1|D|5|3|1|0||1|4500|1200
RN|71357794|BB805255|BB5346|NEW|2600|20|Worcester Square|1|1|104|02118||8|3/27/2012 4:17:00 PM|255|D|5|2|1|0|N|0|4000|950
RN|71357796|H4407462|H34700|NEW|1200|135|Clark Street|2|404||01510||0|3/27/2012 4:17:00 PM|0|B|6|3|1|1|N|2|0|1600
RN|71357798|A9500738|A95340|NEW|1500|2A|Prospect St|2A|157|SDA|02748||11|3/27/2012 4:21:00 PM|2047|A|2|1|2|0|Y|1|0.34|874
RN|71357839|C9500388|AC0985|NEW|1295|30|Peterborough Street|D|1|105|02215||9|3/27/2012 5:21:00 PM|511|C|2|0|1|0||1|9999|318
RN|71357850|C3523176|C75100|NEW|1300|160|Atlantic Avenue|4|318||01945||9|3/27/2012 5:55:00 PM|511|D|4|2|1|0|N|2|0|900
RN|71357861|BB300791|BB9979|NEW|1000|57|Daniels Street|3 B|36||02054||5|3/28/2012 3:14:00 PM|31|C|4|2|1|0||2|0|675
RN|71357862|BB809489|BB5315|NEW|1400|126|Mendon Street|1|436||01569||18|3/28/2012 8:21:00 PM|262143|B|7|3|1|1|N|4|0.39|1452
RN|71357868|K8000578|AC1028|NEW|1200|155|Milk St|8|408||01581||11|3/27/2012 6:30:00 PM|2047|C|5|2|1|0||1|0|1100
RN|71357894|G0002703|G95166|NEW|1900|49|Maple Parkway|1|456||01462||30|3/27/2012 7:41:00 PM|1073741823|A|10|4|2|0|N|6|39000|1924
RN|71357903|BB809676|NB9260|NEW|3575|154|W 2nd St.|102|1|005|02127||1|3/27/2012 7:59:00 PM|1|C|4|2|2|0|Y|1|0.42|1400
RN|71357912|TM007510|BB3734|NEW|1400|101|South Ave|504|67||02703||9|3/27/2012 8:33:00 PM|511|C|5|2|1|1|N|2|0|1495
RN|71357932|BB923231|BB9278|NEW|1850|50|Russell|1|16|NMD|02155||12|3/27/2012 9:13:00 PM|4095|A|7|3|1|0|N|1|0.05|1000
RN|71357935|BB807189|AC1806|NEW|1700|111|Franklin St|1|20||02151||9|3/27/2012 9:17:00 PM|511|D|5|3|2|0|Y|2|0|1200
RN|71357942|BB804393|BB8009|NEW|3000|1243|Beacon|8B|12||02446||6|3/27/2012 9:23:00 PM|63|C|5|2|2|0|Y|1|0|890
RN|71357946|G0002604|AC1820|NEW|1500|189|Littleton Road|66 C|376||01824||17|3/27/2012 9:33:00 PM|131071|C|5|2|2|0|Y|2|0|1248
RN|71357949|BB809159|NB1823|NEW|2100|34|Grove|9|1|102|02114||6|3/27/2012 9:43:00 PM|63|C|4|1|1|0|N|0|0|520
RN|71357951|BB807333|AC1404|NEW|1200|545|Hancock Street|3|195|WOL|02170||10|3/27/2012 9:58:00 PM|1023|D|4|1|1|0|N|1|0|900
RN|71357953|C9500388|AC0985|NEW|2995|18|Medfield Street|3|1|105|02215||7|3/27/2012 10:02:00 PM|127|C|5|2|1|0||1|9999|1000
RN|71357959|BB808944|AC1495|NEW|1250|77|Neponset Ave|2|1|002|02122||10|3/27/2012 10:12:00 PM|1023|D|5|2|1|0||0|0|1080
RN|71357962|CT000211|K95344|NEW|1750|55|Bellwood Cir|55|33||02019||29|3/27/2012 10:22:00 PM|536870911|B|5|2|1|1||2|0|1891
RN|71357968|M0000576|AC0644|NEW|790|53|Saint Kolbe|D|858||01040||16|3/27/2012 10:49:00 PM|65535|C|4|1|1|0||1|0|657
RN|71357973|E9500717|BB5474|NEW|2200|24|Oakley Road|24|41||02472||1|3/27/2012 11:14:00 PM|1|D|7|3|1|0|Y|2|6000|1456
RN|71357977|E9500717|BB5474|NEW|1500|103|Lexington Street|103|41||02472||15|3/27/2012 11:53:00 PM|32767|D|5|2|1|0|N|1|4149|1150
RN|71357989|NB110270|NB1209|NEW|3200|144|Commonwealth Ave|8|1|101|02116||6|3/28/2012 12:20:00 AM|63|C|3|1|1|0||0|9999|600
RN|71357996|BB954652|BB5474|NEW|1400|1330|Commonwealth Avenue|23|1|010|02134||12|3/28/2012 1:40:00 AM|4095|C|3|1|1|0||0|9999|565
RN|71358004|BB300498|AC1831|NEW|5000|20|South Street|20|62||01742||15|3/28/2012 6:28:00 AM|32767|A|10|4|4|1|Y|4|20000|4048
RN|71358005|BB922824|BB9325|NEW|3950|20|Chapel St|B912|12|06Z|02446||8|3/28/2012 6:31:00 AM|255|C|4|2|2|0|Y|1|0|1176
RN|71358036|BB806688|AC1338|NEW|1475|241|Edgebrook Dr|241|403||01505||23|3/28/2012 8:35:00 AM|8388607|C|6|3|1|1|N|2|0|1238
RN|71358041|TM003012|BB5522|NEW|2100|572|High Street|2|16|21H|02155||15|3/28/2012 8:47:00 AM|32767|D|6|3|1|0|N|2|0|1250
RN|71358049|BB921367|BB4697|NEW|2800|259|Beacon St|72|1|101|02116||14|3/28/2012 9:04:00 AM|16383|C|3|2|1|0|N|0|9999|772
RN|71358055|B9500949|B95207|NEW|900|272|Main Street|basement|305||02180||4|3/28/2012 9:15:00 AM|15|D|3|1|1|0||1|400|400
RN|71358065|BB803539|BB9581|NEW|3500|50|Fuller Road|1|54||02492||4|3/28/2012 9:28:00 AM|15|A|7|3|2|1|Y|2|10000|2475
